,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
2761,12.11.2020,נחמה 15,3932-323-19,דירה בבית קומות,4,חמישית,107.77,"2,200,000",-4% ב 3.7 שנים
2762,16.02.2017,נחמה 15,3932-323-19,דירה בבית קומות,4,חמישית,107.77,"2,304,000",-4% ב 3.7 שנים
2763,12.11.2020,יהודה לייב 43,3929-739-59,דירה בבית קומות,4,רביעית,85,"1,485,000",NaN
2764,12.11.2020, ,3928-576-3,דירת גג,4,NaN,112,"2,290,000",NaN
2765,12.11.2020,הכינור 7,5183-9-51,דירה בבית קומות,4,שניה,95.20,"2,030,000",NaN
2766,11.11.2020,שרירא שמואל 12,6286-141-46,חניה,4,רביעית,108.03,"80,000",NaN
2767,15.12.2013,שרירא שמואל 12,6286-141-46,חניה,4,רביעית,108.03,"986,000",NaN
2768,01.01.2004,שרירא שמואל 12,6286-141-46,חניה,4,רביעית,108.03,"606,000",NaN
2769,23.08.1999,שרירא שמואל 12,6286-141-46,חניה,4,רביעית,108.03,"484,000",NaN
2770,11.11.2020,מעגל השלום 17,5096-4-38,דירה בבית קומות,4,עשירית,94,"2,450,000",166% ב 19.6 שנים
2771,19.03.2001,מעגל השלום 17,5096-4-38,דירה בבית קומות,4,עשירית,94,"920,000",166% ב 19.6 שנים
2772,11.11.2020,NaN,3925-740-192,דירה בבית קומות,4,קומה ‎2‏,94.70,"2,400,000",44% ב 6.5 שנים
2773,01.04.2014,NaN,3925-740-192,דירה בבית קומות,4,קומה ‎2‏,94.70,"1,663,000",44% ב 6.5 שנים
2774,10.11.2020,משה בן נחמן 13,4247-581-23,דירה בבית קומות,4,ראשונה,88.32,"2,320,000",3% ב 18.4 שנים
2775,11.06.2002,משה בן נחמן 13,4247-581-23,דירה בבית קומות,4,ראשונה,88.32,"2,237,000",3% ב 18.4 שנים
2776,10.11.2020,חיל התותחנים 7,2704-55-601,דירה בבית קומות,4,קומה ‎10‏,97.27,"3,000,000",51% ב 9.5 שנים
2777,11.04.2011,חיל התותחנים 7,2704-55-601,דירה בבית קומות,4,קומה ‎10‏,97.27,"1,981,000",51% ב 9.5 שנים
2778,10.11.2020,ארבל 3,3923-389-7,דירה בבית קומות,4,שניה,96.92,"2,170,000",NaN
2779,10.11.2020,דרור 43,3929-699-4,דירה בבית קומות,4,ראשונה,63.58,"1,520,000",NaN
2780,10.11.2020,הרבי מלובביץ 26,5116-15-3,דירה בבית קומות,4,ראשונה,102.85,"1,900,000",NaN
2781,10.11.2020,גבעתי 13,3930-459-41,דירה בבית קומות,4,עשרים,106,"2,000,000",NaN
2782,09.11.2020,האחים זיגר 12,3928-744-10,דירה בבית קומות,4,שלישית,75.27,"1,720,000",31% ב 5.6 שנים
2783,16.03.2015,האחים זיגר 12,3928-744-10,דירה בבית קומות,4,שלישית,75.27,"1,310,000",31% ב 5.6 שנים
2784,17.08.2007,האחים זיגר 12,3928-744-10,דירה בבית קומות,4,שלישית,75.27,"715,000",31% ב 5.6 שנים
2785,04.08.2001,האחים זיגר 12,3928-744-10,דירה בבית קומות,4,שלישית,75.27,"617,000",31% ב 5.6 שנים
2786,09.11.2020,תנועות הנוער 6,3939-539-27,דירה בבית קומות,4,שביעית,95.08,"1,062,500",47% ב 9.7 שנים
2787,03.02.2011,תנועות הנוער 6,3939-539-27,דירה בבית קומות,4,שביעית,95.08,"1,440,000",47% ב 9.7 שנים
2788,12.07.2007,תנועות הנוער 6,3939-539-27,דירה בבית קומות,4,שביעית,95.08,"999,000",47% ב 9.7 שנים
2789,09.11.2020,חיל האויר 1,2717-36-43,דירה בבית קומות,4,שתים עשרה,91.95,"2,475,000",103% ב 12.2 שנים
2790,12.08.2008,חיל האויר 1,2717-36-43,דירה בבית קומות,4,שתים עשרה,91.95,"1,215,000",103% ב 12.2 שנים
2791,08.11.2020,הרב מינץ 11,7281-25-23,דירה בבית קומות,4,שלישית,84,"1,150,000",NaN
2792,08.11.2020,החלמונית 18,5036-48-44,דירה בבית קומות,4,ראשונה,96,"1,825,000",NaN
2793,08.11.2020,אבני החושן 8,5747-91-2,קוטג' דו משפחתי,4,ראשונה,80,"4,280,000",NaN
2794,05.11.2020,תנועות הנוער 13,3939-443-2,דירה בבית קומות,4,ראשונה,96.15,"2,000,000",13% ב 4 שנים
2795,31.10.2016,תנועות הנוער 13,3939-443-2,דירה בבית קומות,4,ראשונה,96.15,"1,760,000",13% ב 4 שנים
2796,16.01.2014,תנועות הנוער 13,3939-443-2,דירה בבית קומות,4,ראשונה,96.15,"1,420,000",13% ב 4 שנים
2797,19.09.2000,תנועות הנוער 13,3939-443-2,דירה בבית קומות,4,ראשונה,96.15,"684,000",13% ב 4 שנים
2798,05.11.2020,הרותם 3,5036-32-43,דירה בבית קומות,4,חמישית,119,"1,940,000",147% ב 19.5 שנים
2799,09.05.2001,הרותם 3,5036-32-43,דירה בבית קומות,4,חמישית,119,"783,000",147% ב 19.5 שנים
2800,05.11.2020,האורגן 7,5182-7-29,דירה בבית קומות,4,שניה,84.10,"2,175,000",50% ב 7 שנים
2801,12.11.2013,האורגן 7,5182-7-29,דירה בבית קומות,4,שניה,84.10,"1,450,000",50% ב 7 שנים
2802,08.05.2007,האורגן 7,5182-7-29,דירה בבית קומות,4,שניה,84.10,"938,000",50% ב 7 שנים
2803,05.11.2020,בשארי סעדיה ויוסף 8,7374-130-44,דירה בבית קומות,4,שניה,103.02,"2,400,000",50% ב 8.4 שנים
2804,14.06.2012,בשארי סעדיה ויוסף 8,7374-130-44,דירה בבית קומות,4,שניה,103.02,"1,600,000",50% ב 8.4 שנים
2805,05.11.2020,"רש""י 42",3930-200-19,דירה בבית קומות,4,שישית,112,"1,785,000",NaN
2806,03.11.2020,נגבה 30,5387-70-27,דירה בבית קומות,4,שביעית,75,"1,750,000",50% ב 8.9 שנים
2807,14.12.2011,נגבה 30,5387-70-27,דירה בבית קומות,4,שביעית,75,"1,160,000",50% ב 8.9 שנים
2808,20.04.2004,נגבה 30,5387-70-27,דירה בבית קומות,4,שביעית,75,"715,000",50% ב 8.9 שנים
2809,03.11.2020,החליל 24,5183-22-2,דירה בבית קומות,4,קומה ‎0‏,86.40,"2,300,000",102% ב 8.5 שנים
2810,01.05.2012,החליל 24,5183-22-2,דירה בבית קומות,4,קומה ‎0‏,86.40,"1,135,000",102% ב 8.5 שנים
2811,03.11.2020,NaN,3629-323-117,דירה בבית קומות,4,שביעית,108,"2,464,000",NaN
2812,03.11.2020, ,3928-477-2,דירה בבית קומות,4,ראשונה,89,"1,500,000",NaN
2813,03.11.2020,ירושלים 45,3930-333-38,דירה בבית קומות,4,שלישית,71,"1,475,000",NaN
2814,02.11.2020,חיל התותחנים 7,2704-55-320,דירת גג,4,עשרים,112,"6,100,000",181% ב 9.3 שנים
2815,05.07.2011,חיל התותחנים 7,2704-55-320,דירת גג,4,עשרים,112,"2,170,476",181% ב 9.3 שנים
2816,20.03.2008,חיל התותחנים 7,2704-55-320,דירת גג,4,עשרים,112,"3,536,000",181% ב 9.3 שנים
2817,02.11.2020,רוטשילד 123,3923-317-24,דירה בבית קומות,4,שישית,83,"1,520,000",NaN
2818,01.11.2020,משמר הירדן 29,3939-127-4,דירה בבית קומות,4,שניה,78.01,"1,545,000",70% ב 11.3 שנים
2819,28.07.2009,משמר הירדן 29,3939-127-4,דירה בבית קומות,4,שניה,78.01,"905,000",70% ב 11.3 שנים
2820,01.11.2020,התזמורת 42,5183-37-23,דירה בבית קומות,4,שישית,97.60,"2,060,000",45% ב 7.9 שנים
2821,19.12.2012,התזמורת 42,5183-37-23,דירה בבית קומות,4,שישית,97.60,"1,415,000",45% ב 7.9 שנים
2822,01.11.2020,משמר הירדן 26,3939-141-3,דירה בבית קומות,4,שניה,76.07,"1,450,000",NaN
2823,30.10.2020,חיל האויר 3,2717-35-54,דירה בבית קומות,4,חמש עשרה,94.55,"2,450,000",126% ב 13.7 שנים
2824,29.01.2007,חיל האויר 3,2717-35-54,דירה בבית קומות,4,חמש עשרה,94.55,"1,081,000",126% ב 13.7 שנים
2825,30.10.2020,וולפסון 48,3926-1273-49,דירה בבית קומות,4,שלישית,106.81,"1,600,000",NaN
2826,29.10.2020,העסיס 30,5038-9-14,דירה בבית קומות,4,קרקע וראשונה,121.70,"2,800,000",178% ב 18.9 שנים
2827,08.11.2001,העסיס 30,5038-9-14,דירה בבית קומות,4,קרקע וראשונה,121.70,"1,005,000",178% ב 18.9 שנים
2828,24.06.1999,העסיס 30,5038-9-14,דירה בבית קומות,4,קרקע וראשונה,121.70,"718,000",178% ב 18.9 שנים
2829,29.10.2020,"רש""י 38",3930-198-1,דירה בבית קומות,4,ראשונה,71.72,"1,690,000",13% ב 4.5 שנים
2830,14.03.2016,"רש""י 38",3930-198-1,דירה בבית קומות,4,ראשונה,71.72,"1,485,000",13% ב 4.5 שנים
2831,30.01.2011,"רש""י 38",3930-198-1,דירה בבית קומות,4,ראשונה,71.72,"1,155,000",13% ב 4.5 שנים
2832,07.01.2002,"רש""י 38",3930-198-1,דירה בבית קומות,4,ראשונה,71.72,"595,000",13% ב 4.5 שנים
2833,29.10.2020,גיבשטיין יהושע 3,6288-106-13,דירה בבית קומות,4,רביעית,99.82,"1,755,000",12% ב 4.7 שנים
2834,21.01.2016,גיבשטיין יהושע 3,6288-106-13,דירה בבית קומות,4,רביעית,99.82,"1,560,000",12% ב 4.7 שנים
2835,29.10.2020,יהודה לייב 50,3929-725-20,דירה בבית קומות,4,חמישית,91,"1,760,000",NaN
2836,29.10.2020,"חב""ד 6",3929-1010-18,דירה בבית קומות,4,חמישית,82,"1,633,000",NaN
2837,28.10.2020,שבטי ישראל 70,4247-501-45,דירה בבית קומות,4,קרקע וראשונה,93.50,"2,200,000",58% ב 10.6 שנים
2838,11.02.2010,שבטי ישראל 70,4247-501-45,דירה בבית קומות,4,קרקע וראשונה,93.50,"1,385,000",58% ב 10.6 שנים
2839,04.02.2008,שבטי ישראל 70,4247-501-45,דירה בבית קומות,4,קרקע וראשונה,93.50,"950,000",58% ב 10.6 שנים
2840,28.10.2020,NaN,3629-323-38,דירה בבית קומות,4,שתים עשרה,97,"1,837,000",NaN
2841,28.10.2020,NaN,3629-323-37,דירה בבית קומות,4,ראשונה,106,"1,825,000",NaN
2842,28.10.2020,יהודה לייב 50,3929-725-15,NaN,4,NaN,91,"1,760,000",NaN
2843,28.10.2020,NaN,3629-323-36,דירה בבית קומות,4,שמינית,97,"1,802,000",NaN
2844,27.10.2020,החלמונית 36,5036-117-99,דירה בבית קומות,4,שישית,94.20,"1,720,000",143% ב 21.5 שנים
2845,22.04.1999,החלמונית 36,5036-117-99,דירה בבית קומות,4,שישית,94.20,"705,000",143% ב 21.5 שנים
2846,27.10.2020,הדגן 15,5038-21-66,דירה בבית קומות,4,שלישית,100,"2,150,000",14% ב 2.6 שנים
2847,19.02.2018,הדגן 15,5038-21-66,דירה בבית קומות,4,שלישית,100,"1,875,000",14% ב 2.6 שנים
2848,27.05.2003,הדגן 15,5038-21-66,דירה בבית קומות,4,שלישית,100,"861,000",14% ב 2.6 שנים
2849,26.10.2020,מעגל השלום 3,5096-7-103,דירה בבית קומות,4,שתים עשרה,95,"2,470,000",52% ב 8.4 שנים
2850,06.05.2012,מעגל השלום 3,5096-7-103,דירה בבית קומות,4,שתים עשרה,95,"1,620,000",52% ב 8.4 שנים
2851,18.04.1999,מעגל השלום 3,5096-7-103,דירה בבית קומות,4,שתים עשרה,95,"869,000",52% ב 8.4 שנים
2852,23.10.2020,NaN,3629-333-1,דירה בבית קומות,4,ראשונה,108,"2,172,000",NaN
2853,21.10.2020,הלוחמים 2,3945-75-6,דירה בבית קומות,4,שלישית,80.72,"1,650,000",36% ב 10 שנים
2854,15.09.2010,הלוחמים 2,3945-75-6,דירה בבית קומות,4,שלישית,80.72,"1,210,000",36% ב 10 שנים
2855,18.04.2002,הלוחמים 2,3945-75-6,דירה בבית קומות,4,שלישית,80.72,"838,000",36% ב 10 שנים
2856,21.10.2020,הכובש 29,3929-1106-2,דירה בבית קומות,4,שלישית,78,"1,150,000",NaN
2857,21.10.2020,NaN,3629-323-118,דירה בבית קומות,4,שניה,108,"2,218,000",NaN
2858,21.10.2020,ההתיישבות 6,6286-314-1,דירה בבית קומות,4,קומה ‎1‏,107.80,"2,280,000",NaN
2859,21.10.2020,NaN,3629-320-10,דירה בבית קומות,4,שש עשרה,97,"2,520,000",NaN
2860,20.10.2020,NaN,3629-321-159,דירה בבית קומות,4,עשירית,114,"1,727,000",NaN
2861,19.10.2020,כתריאל 10,6286-399-56,דירה בבית קומות,4,ראשונה,108.10,"2,240,000",81% ב 9.9 שנים
2862,11.11.2010,כתריאל 10,6286-399-56,דירה בבית קומות,4,ראשונה,108.10,"1,235,000",81% ב 9.9 שנים
2863,18.10.2020,הגיתית 14,5183-80-14,דירה בבית קומות,4,שלישית,92,"2,120,000",33% ב 6 שנים
2864,14.09.2014,הגיתית 14,5183-80-14,דירה בבית קומות,4,שלישית,92,"1,585,000",33% ב 6 שנים
2865,21.08.1998,הגיתית 14,5183-80-14,דירה בבית קומות,4,שלישית,92,"701,000",33% ב 6 שנים
2866,18.10.2020,אייזנבנד 6,3930-179-1,דירה בבית קומות,4,ראשונה,69.19,"1,540,000",40% ב 8 שנים
2867,24.10.2012,אייזנבנד 6,3930-179-1,דירה בבית קומות,4,ראשונה,69.19,"1,095,000",40% ב 8 שנים
2868,18.10.2020,דן 19,5387-40-11,דירה בבית קומות,4,ראשונה,86.82,"1,860,000",NaN
2869,18.10.2020,אברבנאל 22,3930-393-67,דירה בבית קומות,4,ראשונה,98.10,"1,530,000",NaN
2870,15.10.2020, ,3945-95-12,דירה בבית קומות,4,רביעית,93,"1,700,000",NaN
2871,14.10.2020,ברנר 21,3945-108-3,דירה בבית קומות,4,ראשונה,63.99,"1,860,000",10% ב 5.5 שנים
2872,20.04.2015,ברנר 21,3945-108-3,דירה בבית קומות,4,ראשונה,63.99,"1,690,000",10% ב 5.5 שנים
2873,08.01.2004,ברנר 21,3945-108-3,דירה בבית קומות,4,ראשונה,63.99,"663,000",10% ב 5.5 שנים
2874,22.03.1998,ברנר 21,3945-108-3,דירה בבית קומות,4,ראשונה,63.99,"557,000",10% ב 5.5 שנים
2875,11.10.2020,קאפח 13,5114-35-12,דירה בבית קומות,4,שלישית,94.30,"1,838,000",139% ב 19.5 שנים
2876,20.03.2001,קאפח 13,5114-35-12,דירה בבית קומות,4,שלישית,94.30,"769,000",139% ב 19.5 שנים
2877,11.10.2020,חיל הצנחנים 17,5037-30-31,דירה בבית קומות,4,שניה,91.20,"1,585,000",NaN
2878,11.10.2020,NaN,3629-321-27,דירה בבית קומות,4,תשיעית,114,"1,709,000",NaN
2879,09.10.2020,הפסנתר 8,5182-15-20,דירה בבית קומות,4,שביעית,100.45,"2,265,000",28% ב 5.5 שנים
2880,30.04.2015,הפסנתר 8,5182-15-20,דירה בבית קומות,4,שביעית,100.45,"1,760,000",28% ב 5.5 שנים
2881,07.10.2020,אברבנאל 4,3930-379-49,דירה בבית קומות,4,שמינית,106.28,"1,815,000",NaN
2882,06.10.2020,הקוקיה 34,6287-218-19,דירה בבית קומות,4,חמישית,107.30,"1,890,000",133% ב 18.7 שנים
2883,30.01.2002,הקוקיה 34,6287-218-19,דירה בבית קומות,4,חמישית,107.30,"808,000",133% ב 18.7 שנים
2884,06.10.2020,כורש 7,5031-7-2,דירה בבית קומות,4,ראשונה,89.05,"1,635,000",NaN
2885,05.10.2020,קאפח 13,5114-35-40,דירה בבית קומות,4,עשירית,94.10,"1,950,000",159% ב 22 שנים
2886,27.10.1998,קאפח 13,5114-35-40,דירה בבית קומות,4,עשירית,94.10,"751,000",159% ב 22 שנים
2887,01.10.2020,אברבנאל 14,3930-414-55,דירה בבית קומות,4,שישית,75.70,"710,000",-30% ב 6.8 שנים
2888,30.12.2013,אברבנאל 14,3930-414-55,דירה בבית קומות,4,שישית,75.70,"1,021,000",-30% ב 6.8 שנים
2889,31.12.2004,אברבנאל 14,3930-414-55,דירה בבית קומות,4,שישית,75.70,"564,000",-30% ב 6.8 שנים
2890,30.09.2020,בשארי סעדיה ויוסף 8,7374-130-40,דירה בבית קומות,4,ראשונה,103.01,"2,350,000",92% ב 10.9 שנים
2891,11.10.2009,בשארי סעדיה ויוסף 8,7374-130-40,דירה בבית קומות,4,ראשונה,103.01,"1,219,000",92% ב 10.9 שנים
2892,30.09.2020,"רש""י 39",3930-189-7,דירה בבית קומות,4,רביעית,95,"1,850,000",NaN
2893,30.09.2020,הקוקיה 23,6287-310-12,דירה בבית קומות,4,עשירית,110,"2,270,000",NaN
2894,29.09.2020,קורצ'ק יאנוש 12,7282-308-14,דירה בבית קומות,4,רביעית,79.10,"1,700,000",NaN
2895,27.09.2020,התורמוס 3,5036-177-17,דירה בבית קומות,4,ראשונה,86.96,"1,645,000",142% ב 20.2 שנים
2896,13.06.2000,התורמוס 3,5036-177-17,דירה בבית קומות,4,ראשונה,86.96,"677,000",142% ב 20.2 שנים
2897,25.09.2020,האורגן 3,5182-8-24,דירה בבית קומות,4,קרקע,91.60,"2,500,000",141% ב 13.3 שנים
2898,07.05.2007,האורגן 3,5182-8-24,דירה בבית קומות,4,קרקע,91.60,"1,037,000",141% ב 13.3 שנים
2899,24.09.2020,וולפסון 26,3926-304-4,דירה בבית קומות,4,ראשונה,82.87,"1,750,000",1% ב 2.7 שנים
2900,09.12.2017,וולפסון 26,3926-304-4,דירה בבית קומות,4,ראשונה,82.87,"1,720,000",1% ב 2.7 שנים
2901,16.02.2005,וולפסון 26,3926-304-4,דירה בבית קומות,4,ראשונה,82.87,"682,000",1% ב 2.7 שנים
2902,24.09.2020,התזמורת 14,5182-21-34,דירה בבית קומות,4,שלישית,96.20,"2,175,000",152% ב 0.2 שנים
2903,11.06.2020,התזמורת 14,5182-21-34,דירה בבית קומות,4,שלישית,96.20,"1,723,000",152% ב 0.2 שנים
2904,24.09.2020,ויניק 11,3926-977-15,דירה בבית קומות,4,רביעית,92.50,"2,350,000",NaN
2905,24.09.2020,NaN,3932-332-5,דירה בבית קומות,4,שניה,94,"2,252,000",NaN
2906,23.09.2020,מולכו שלמה 13,3931-49-13,דירה בבית קומות,4,רביעית,81,"1,550,000",144% ב 17.4 שנים
2907,10.04.2003,מולכו שלמה 13,3931-49-13,דירה בבית קומות,4,רביעית,81,"633,000",144% ב 17.4 שנים
2908,23.09.2020,עטרות 14,3930-476-11,דירה,4,NaN,107,"1,900,000",NaN
2909,23.09.2020,"רש""י 39",3930-189-8,דירה בבית קומות,4,שלישית,100,"1,850,000",NaN
2910,22.09.2020,NaN,3629-323-31,דירה בבית קומות,4,שלישית,108,"2,056,000",NaN
2911,21.09.2020,חיל החימוש 20,2717-6-24,דירה בבית קומות,4,שישית,109.24,"1,880,000",NaN
2912,18.09.2020,מוהליבר 17,3933-229-7,דירה בבית קומות,4,שלישית,102.26,"1,430,000",NaN
2913,18.09.2020,ז'בוטינסקי 7,3926-876-20,דירה בבית קומות,4,קומה ‎5‏,106.56,"1,975,000",NaN
2914,17.09.2020,שדה נחום 13,5387-53-14,דירה בבית קומות,4,רביעית,89,"1,990,000",99% ב 11.5 שנים
2915,18.02.2009,שדה נחום 13,5387-53-14,דירה בבית קומות,4,רביעית,89,"1,000,000",99% ב 11.5 שנים
2916,17.09.2020,יהודה לייב 18,3932-145-7,דירה בבית קומות,4,שניה,83.50,"1,500,000",6% ב 2.5 שנים
2917,20.03.2018,יהודה לייב 18,3932-145-7,דירה בבית קומות,4,שניה,83.50,"1,415,000",6% ב 2.5 שנים
2918,17.09.2020,האיריס 12,5036-114-37,דירה בבית קומות,4,חמישית,110,"2,200,000",25% ב 1.9 שנים
2919,04.10.2018,האיריס 12,5036-114-37,דירה בבית קומות,4,חמישית,110,"1,750,000",25% ב 1.9 שנים
2920,17.09.2020,דוד הראובני 6,3931-45-9,דירה בבית קומות,4,שלישית,81.57,"1,340,000",NaN
2921,16.09.2020,הקוקיה 27,6287-312-4,דירה בבית קומות,4,ראשונה,96.65,"1,760,000",134% ב 13.4 שנים
2922,11.04.2007,הקוקיה 27,6287-312-4,דירה בבית קומות,4,ראשונה,96.65,"750,000",134% ב 13.4 שנים
2923,16.09.2020,פופל מרדכי 14,3939-284-21,דירה בבית קומות,4,שישית,104,"1,620,000",14% ב 4.3 שנים
2924,26.05.2016,פופל מרדכי 14,3939-284-21,דירה בבית קומות,4,שישית,104,"1,420,000",14% ב 4.3 שנים
2925,26.06.2007,פופל מרדכי 14,3939-284-21,דירה בבית קומות,4,שישית,104,"660,000",14% ב 4.3 שנים
2926,16.09.2020,אהרונוביץ 22,3945-369-2,קוטג' חד משפחתי,4,ראשונה,122,"3,250,000",NaN
2927,16.09.2020,הפרדס הראשון 3,3945-834-21,דירה בבית קומות,4,שישית,99.22,"1,797,000",NaN
2928,15.09.2020,יהודה לייב 50,3929-725-13,NaN,4,רביעית,91,"1,760,000",NaN
2929,15.09.2020,"צ""ג בנות 32",3929-891-20,דירה בבית קומות,4,חמישית,90,"1,515,000",3% ב 3.8 שנים
2930,21.11.2016,"צ""ג בנות 32",3929-891-20,דירה בבית קומות,4,חמישית,90,"1,465,000",3% ב 3.8 שנים
2931,09.07.2013,"צ""ג בנות 32",3929-891-20,דירה בבית קומות,4,חמישית,90,"870,000",3% ב 3.8 שנים
2932,15.09.2020, ,3929-833-13,דירה בבית קומות,4,"שביעית, שמינית",100.95,"2,000,000",NaN
2933,14.09.2020,חיל האויר 1,2717-36-2,דירה בבית קומות,4,שניה,91.95,"2,175,000",45% ב 8.1 שנים
2934,09.07.2012,חיל האויר 1,2717-36-2,דירה בבית קומות,4,שניה,91.95,"1,500,000",45% ב 8.1 שנים
2935,18.02.2008,חיל האויר 1,2717-36-2,דירה בבית קומות,4,שניה,91.95,"973,000",45% ב 8.1 שנים
2936,14.09.2020,קדוש השם 10,3929-418-5,דירה בבית קומות,4,שלישית,86,"1,500,000",87% ב 11.1 שנים
2937,20.07.2009,קדוש השם 10,3929-418-5,דירה בבית קומות,4,שלישית,86,"800,000",87% ב 11.1 שנים
2938,14.09.2020,NaN,3629-321-21,דירה בבית קומות,4,שש עשרה,113,"1,880,000",NaN
2939,13.09.2020,חיל האויר 3,2717-35-62,דירה בבית קומות,4,שבע עשרה,94.75,"2,575,000",121% ב 12.9 שנים
2940,29.10.2007,חיל האויר 3,2717-35-62,דירה בבית קומות,4,שבע עשרה,94.75,"1,165,000",121% ב 12.9 שנים
2941,13.09.2020,NaN,3629-321-175,דירה בבית קומות,4,אחת עשרה,114,"1,739,000",NaN
2942,13.09.2020,שדה נחום 9,5387-50-21,דירה בבית קומות,4,שישית,85,"1,700,000",NaN
2943,13.09.2020,חיל התותחנים 7,2704-55-625,דירה בבית קומות,4,קומה ‎16‏,97.27,"3,106,000",NaN
2944,13.09.2020,NaN,3629-321-19,דירה בבית קומות,4,עשירית,114,"1,721,000",NaN
2945,13.09.2020,גינוסר 3,5387-7-13,דירה בבית קומות,4,שניה,85.40,"1,740,000",NaN
2946,10.09.2020,משה בן נחמן 11,4247-583-1,דירה בבית קומות,4,ראשונה,101.34,"2,300,000",1% ב 19.1 שנים
2947,30.07.2001,משה בן נחמן 11,4247-583-1,דירה בבית קומות,4,ראשונה,101.34,"2,257,000",1% ב 19.1 שנים
2948,10.09.2020,"צ""ג בנות 32",3929-891-5,דירה בבית קומות,4,רביעית,62,"1,510,000",33% ב 2.9 שנים
2949,31.10.2017,"צ""ג בנות 32",3929-891-5,דירה בבית קומות,4,רביעית,62,"1,130,000",33% ב 2.9 שנים
2950,24.12.2014,"צ""ג בנות 32",3929-891-5,דירה בבית קומות,4,רביעית,62,"1,200,000",33% ב 2.9 שנים
2951,22.01.2008,"צ""ג בנות 32",3929-891-5,דירה בבית קומות,4,רביעית,62,"380,000",33% ב 2.9 שנים
2952,10.09.2020,NaN,3925-747-59,דירה בבית קומות,4,עשירית,104,"2,550,000",NaN
2953,10.09.2020,NaN,3629-321-15,דירה בבית קומות,4,שבע עשרה,113,"1,873,000",NaN
2954,10.09.2020,אלירז שלמה 1,3930-131-499,דירה בבית קומות,4,עשרים ואחת,108,"2,150,000",NaN
2955,09.09.2020,קארו יוסף 4,3930-217-6,דירה בבית קומות,4,שניה,92.30,"1,615,000",27% ב 5.5 שנים
2956,24.03.2015,קארו יוסף 4,3930-217-6,דירה בבית קומות,4,שניה,92.30,"1,265,000",27% ב 5.5 שנים
2957,08.09.2020,שדה נחום 15,5387-55-17,דירה בבית קומות,4,חמישית,92.50,"2,020,000",NaN
2958,08.09.2020,ויניק 19,3926-967-25,דירה בבית קומות,4,שלישית,77.50,"2,800,000",NaN
2959,01.09.2020,ויניק 19,3926-967-25,דירה בבית קומות,4,שלישית,77.50,"2,800,000",NaN
2960,08.09.2020,שרירא שמואל 46,6286-143-20,דירה בבית קומות,4,ראשונה,63.10,"1,700,000",NaN
2961,08.09.2020,NaN,3629-323-30,דירה בבית קומות,4,שבע עשרה,80,"1,916,000",NaN
2962,06.09.2020,השירה העברית 4,5114-44-1,דירה בבית קומות,4,ראשונה,81.70,"1,900,000",52% ב 8.9 שנים
2963,23.10.2011,השירה העברית 4,5114-44-1,דירה בבית קומות,4,ראשונה,81.70,"1,250,000",52% ב 8.9 שנים
2964,06.09.2020,NaN,3629-321-181,דירה בבית קומות,4,תשיעית,114,"1,713,000",NaN
2965,06.09.2020,NaN,3629-323-28,דירה בבית קומות,4,עשירית,97,"1,838,000",NaN
2966,06.09.2020,NaN,5115-51-1,דירה בבית קומות,4,שניה,90,"1,119,250",NaN
2967,06.09.2020,NaN,3629-323-29,דירה בבית קומות,4,אחת עשרה,97,"1,842,000",NaN
2968,06.09.2020,NaN,3629-323-119,דירה בבית קומות,4,רביעית,106,"1,786,000",NaN
2969,06.09.2020,NaN,3629-323-119,דירה בבית קומות,4,רביעית,106,"1,961,000",NaN
2970,06.09.2020,NaN,3629-323-119,דירה בבית קומות,4,רביעית,106,"1,748,000",NaN
2971,06.09.2020,NaN,3629-323-119,דירה בבית קומות,4,רביעית,106,"1,758,000",NaN
2972,06.09.2020,הבריגדה 4,3927-149-1,קוטג' דו משפחתי,4,קרקע,103.70,"2,600,000",NaN
2973,06.09.2020,NaN,3629-323-27,דירה בבית קומות,4,שמינית,97,"1,779,000",NaN
2974,04.09.2020,הקוקיה 19,6287-307-6,דירה בבית קומות,4,NaN,105,"2,200,000",NaN
2975,03.09.2020,רמז 53,3926-335-4,דירה בבית קומות,4,שניה,128,"2,700,000",121% ב 13.5 שנים
2976,27.02.2007,רמז 53,3926-335-4,דירה בבית קומות,4,שניה,128,"1,219,000",121% ב 13.5 שנים
2977,03.09.2020,ליבין יוסף וריסיה 1,7374-103-23,דירה בבית קומות,4,רביעית,125,"2,300,000",-26% ב 9 שנים
2978,22.09.2011,ליבין יוסף וריסיה 1,7374-103-23,דירה בבית קומות,4,רביעית,125,"3,125,000",-26% ב 9 שנים
2979,03.09.2020,נהריים 23,3930-479-1,דירה בבית קומות,4,ראשונה,80.50,"1,300,000",23% ב 6.6 שנים
2980,30.01.2014,נהריים 23,3930-479-1,דירה בבית קומות,4,ראשונה,80.50,"1,052,000",23% ב 6.6 שנים
2981,03.09.2020,חניתה 3,5388-48-13,דירה בבית קומות,4,שניה,76,"1,735,000",41% ב 6.3 שנים
2982,07.05.2014,חניתה 3,5388-48-13,דירה בבית קומות,4,שניה,76,"1,230,000",41% ב 6.3 שנים
2983,03.09.2020,NaN,3629-321-9,דירה בבית קומות,4,תשיעית,114,"1,705,000",NaN
2984,02.09.2020,NaN,3629-323-14,דירה בבית קומות,4,שניה,97,"1,649,000",NaN
