,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
2035,19.08.2020,ענבר 1,4746-63-1,דירת גן,6,קרקע + ראשונה,160.06,"3,300,000",NaN
2036,19.08.2020,תורה ועבודה 29,7281-147-9,דירה בבית קומות,5,שניה,122,"1,560,000",NaN
2037,19.08.2020,ברג פול 39,5098-78-1,דירה בבית קומות,6,ראשונה,167,"3,850,000",NaN
2038,18.08.2020,NaN,4243-260-2,קוטג' דו משפחתי,6,ראשונה,130,"2,100,000",NaN
2039,18.08.2020, ,5036-159-7,דירת גן,6,"חמישית, שישית",170.02,"3,468,000",NaN
2040,18.08.2020,NaN,3629-166-2,דירה בבית קומות,7,ראשונה,350,"5,350,000",NaN
2041,18.08.2020,האחים יעקובי 18,3927-113-1,דירת גן,6,קרקע וראשונה,145.49,"3,200,000",NaN
2042,17.08.2020,השריג 19,5039-40-87,דירה בבית קומות,5,ראשונה + שניה,129.70,"2,650,000",NaN
2043,15.08.2020,קפלנסקי 11,3926-1274-8,דירה בבית קומות,5,רביעית + חמישית,110.76,"2,375,000",NaN
2044,13.08.2020,גנות צבי 4,7373-59-17,דירה בבית קומות,5,שמינית,112,"3,300,000",39% ב 10.6 שנים
2045,28.12.2009,גנות צבי 4,7373-59-17,דירה בבית קומות,5,שמינית,112,"2,360,000",39% ב 10.6 שנים
2046,22.06.2009,גנות צבי 4,7373-59-17,דירה בבית קומות,5,שמינית,112,"1,370,000",39% ב 10.6 שנים
2047,13.08.2020,הרב גורן 15,5116-94-10,דירה בבית קומות,5,שלישית,102,"2,525,000",26% ב 5.4 שנים
2048,31.03.2015,הרב גורן 15,5116-94-10,דירה בבית קומות,5,שלישית,102,"2,000,000",26% ב 5.4 שנים
2049,13.08.2020,ברנשטיין 27,6287-155-16,דירה בבית קומות,5,רביעית,119.60,"2,090,000",NaN
2050,13.08.2020,הבוצרים 20,5039-49-54,דירה בבית קומות,5,שלישית,123.50,"2,240,000",NaN
2051,13.08.2020,הגיתית 14,5183-80-27,דירה בבית קומות,5,שביעית,102,"2,710,000",NaN
2052,13.08.2020,מצדה 4,4241-209-1,קוטג' חד משפחתי,6,שניה,220,"3,440,000",NaN
2053,13.08.2020,הסיפון 9,6824-36-1,דירה בבית קומות,7,ראשונה,168,"3,410,000",NaN
2054,12.08.2020,אלירז שלמה 1,3930-131-450,דירה,5,עשרים ושלוש,139,"2,400,000",NaN
2055,11.08.2020,טופורובסקי 4,3936-111-4,דירה בבית קומות,6,שלישית,138.94,"2,218,000",NaN
2056,11.08.2020,NaN,3939-225-56,דירה בבית קומות,5,תשיעית,108,"2,210,000",NaN
2057,10.08.2020,עין הקורא 8,3933-136-11,דירה בבית קומות,5,חמישית,105.85,"2,135,000",42% ב 5 שנים
2058,24.08.2015,עין הקורא 8,3933-136-11,דירה בבית קומות,5,חמישית,105.85,"1,500,000",42% ב 5 שנים
2059,26.05.2008,עין הקורא 8,3933-136-11,דירה בבית קומות,5,חמישית,105.85,"980,000",42% ב 5 שנים
2060,10.08.2020,הוז דב 5,3945-879-8,דירת גג,5,רביעית וחמישית,101.40,"2,600,000",36% ב 10.5 שנים
2061,11.02.2010,הוז דב 5,3945-879-8,דירת גג,5,רביעית וחמישית,101.40,"1,900,000",36% ב 10.5 שנים
2062,10.08.2020,אלירז שלמה 1,3930-131-449,דירה,5,NaN,139,"2,100,000",NaN
2063,10.08.2020, ,3927-362-1,דירה בבית קומות,5,קומה ‎1‏,151.40,"2,800,000",NaN
2064,09.08.2020,מעגל השלום 1,5096-7-56,דירה בבית קומות,5,ארבע עשרה,111,"3,150,000",30% ב 5.5 שנים
2065,13.02.2015,מעגל השלום 1,5096-7-56,דירה בבית קומות,5,ארבע עשרה,111,"2,410,000",30% ב 5.5 שנים
2066,30.10.2003,מעגל השלום 1,5096-7-56,דירה בבית קומות,5,ארבע עשרה,111,"1,351,000",30% ב 5.5 שנים
2067,09.08.2020,הרב נריה 4,5116-24-63,דירה בבית קומות,5,שישית,121.71,"2,480,000",116% ב 15.2 שנים
2068,10.05.2005,הרב נריה 4,5116-24-63,דירה בבית קומות,5,שישית,121.71,"1,143,000",116% ב 15.2 שנים
2069,09.08.2020,בלקינד שמשון 18,3937-83-5,דירה בבית קומות,5,שלישית + רביעית,100.50,"1,540,000",23% ב 6.1 שנים
2070,24.06.2014,בלקינד שמשון 18,3937-83-5,דירה בבית קומות,5,שלישית + רביעית,100.50,"1,250,000",23% ב 6.1 שנים
2071,09.08.2020,NaN,3925-738-185,דירה בבית קומות,5,שלוש עשרה,176,"2,941,000",NaN
2072,07.08.2020,החרוב 4,4242-695-1,קוטג' דו משפחתי,6,NaN,201,"3,425,000",NaN
2073,06.08.2020,אהרון הכהן 10,4246-202-23,דירה בבית קומות,5,קומה ‎2‏,117.40,"2,420,000",NaN
2074,03.05.2011,אהרון הכהן 10,4246-202-23,דירה בבית קומות,5,קומה ‎2‏,117.40,"1,529,250",NaN
2075,06.08.2020,NaN,4246-285-125,דירה בבית קומות,5,שישית,122,"2,305,000",NaN
2076,05.08.2020,הדסה 6,5030-131-1,דירה בבית קומות,5,קרקע וראשונה,155.40,"3,300,000",34% ב 7 שנים
2077,19.08.2013,הדסה 6,5030-131-1,דירה בבית קומות,5,קרקע וראשונה,155.40,"2,460,000",34% ב 7 שנים
2078,05.08.2020,NaN,4246-285-124,דירה בבית קומות,5,שביעית,130,"2,640,000",NaN
2079,05.08.2020,יהלום 43,4747-71-1,דירה בבית קומות,5,קרקע וראשונה,160.28,"3,225,000",NaN
2080,05.08.2020,"אח""י מזנק 66",2709-49-4,קוטג' טורי,7,ראשונה,320,"4,200,000",NaN
2081,04.08.2020,נורדאו 96,3925-375-1,קוטג' חד משפחתי,5,ראשונה,103,"3,800,000",NaN
2082,04.08.2020,NaN,3925-747-58,דירה בבית קומות,5,אחת עשרה,132,"2,890,000",NaN
2083,04.08.2020,הנחשול 10,6824-156-2,קוטג' דו משפחתי,6,ראשונה,226,"3,950,000",NaN
2084,03.08.2020,NaN,5435-182-1,קוטג' דו משפחתי,7,ראשונה,222,"4,900,000",NaN
2085,03.08.2020,המשוררת רחל 71,5117-61-1,קוטג' דו משפחתי,5,קרקע וראשונה,140.92,"3,575,000",NaN
2086,03.08.2020,NaN,7375-154-34,דירה בבית קומות,5,שמינית,133,"3,319,000",NaN
2087,02.08.2020,NaN,7375-153-27,דירה בבית קומות,5,עשירית,122,"3,112,000",NaN
2088,02.08.2020,בוגלה יונה 1,4246-200-17,דירה בבית קומות,5,ראשונה,110,"2,650,000",NaN
2089,30.07.2020,ויצמן 4,3928-905-5,דירה בבית קומות,5,שישית,121,"2,620,000",NaN
2090,29.07.2020,עמנואלה בן יעקב 7,4247-603-8,דירה בבית קומות,5,ראשונה,122,"2,600,000",NaN
2091,28.07.2020,בן אליעזר 32,3926-1047-3,דירה בבית קומות,5,ראשונה,116.87,"2,300,000",NaN
2092,26.07.2020,התבור 26,3923-334-2,קוטג' דו משפחתי,7,קרקע + ראשונה + שניה,205.27,"3,650,000",NaN
2093,26.07.2020,טרכטנברג 18,3928-831-42,דירה בבית קומות,5,שביעית,105,"1,640,000",NaN
2094,22.07.2020,חיל הצנחנים 20,5037-29-111,דירה בבית קומות,5,שלישית,97,"1,900,000",148% ב 18.6 שנים
2095,18.11.2001,חיל הצנחנים 20,5037-29-111,דירה בבית קומות,5,שלישית,97,"764,000",148% ב 18.6 שנים
2096,22.07.2020,ויניק 47,3926-1025-1,קוטג' חד משפחתי,6,מרתף קרקע וראשונה,211.10,"3,800,000",NaN
2097,22.07.2020,השריג 25,5039-40-46,דירת גן,5,ראשונה + שניה,133.40,"2,630,000",NaN
2098,22.07.2020,NaN,7375-154-46,דירה בבית קומות,5,חמישית,115,"2,854,000",NaN
2099,21.07.2020, ,7375-21-23,דירה בבית קומות,5,שישית,122.08,"2,750,000",14% ב 4.5 שנים
2100,10.01.2016, ,7375-21-23,דירה בבית קומות,5,שישית,122.08,"2,410,000",14% ב 4.5 שנים
2101,21.07.2020,מזרחי משה 3,3930-443-11,דירה בבית קומות,5,רביעית,135.80,"2,610,000",41% ב 4.1 שנים
2102,02.05.2016,מזרחי משה 3,3930-443-11,דירה בבית קומות,5,רביעית,135.80,"1,850,000",41% ב 4.1 שנים
2103,21.07.2020,עולי הגרדום 52,3926-445-4,דירה בבית קומות,5,חמישית,138,"2,300,000",NaN
2104,20.07.2020,הסמדר 14,5038-3-13,דירה בבית קומות,5,ראשונה,106.90,"2,725,000",60% ב 9.7 שנים
2105,27.10.2010,הסמדר 14,5038-3-13,דירה בבית קומות,5,ראשונה,106.90,"1,700,000",60% ב 9.7 שנים
2106,20.07.2020,ימית 48,5385-64-3,קוטג' דו משפחתי,7,מרתף קרקע + א' + ב',221,"4,030,000",16% ב 4 שנים
2107,18.07.2016,ימית 48,5385-64-3,קוטג' דו משפחתי,7,מרתף קרקע + א' + ב',221,"3,460,000",16% ב 4 שנים
2108,20.07.2020,NaN,3925-740-129,דירה בבית קומות,5,קומה ‎2‏,152.90,"2,885,000",5% ב 3.6 שנים
2109,03.11.2016,NaN,3925-740-129,דירה בבית קומות,5,קומה ‎2‏,152.90,"2,745,000",5% ב 3.6 שנים
2110,20.07.2020,NaN,3629-324-161,דירה בבית קומות,6,שלוש עשרה,151,"1,925,000",NaN
2111,20.07.2020,נחמה 19,3932-70-21,דירה בבית קומות,5,חמישית,117,"2,120,000",NaN
2112,19.07.2020,בנבנישתי 2,5119-33-1,קוטג' דו משפחתי,5,מרתף קרקע + א' +ב',241.70,"356,000",NaN
2113,12.11.2009,בנבנישתי 2,5119-33-1,קוטג' דו משפחתי,5,מרתף קרקע + א' +ב',241.70,"2,800,000",NaN
2114,19.07.2020,NaN,3925-747-57,דירה,6,NaN,174,"4,880,000",NaN
2115,19.07.2020,NaN,7375-154-47,דירה בבית קומות,5,שמינית,133,"3,319,000",NaN
2116,17.07.2020,הגלים 18,6823-177-59,דירה בבית קומות,5,שמינית,120.59,"2,142,000",NaN
2117,16.07.2020,"הרשב""א 15",5115-25-34,דירה בבית קומות,5,תשיעית,108.43,"2,740,000",53% ב 7 שנים
2118,12.06.2013,"הרשב""א 15",5115-25-34,דירה בבית קומות,5,תשיעית,108.43,"1,790,000",53% ב 7 שנים
2119,16.07.2020,אבן גבירול 20,5115-45-2,דירה בבית קומות,5,קרקע,115.10,"3,180,000",36% ב 4.9 שנים
2120,04.08.2015,אבן גבירול 20,5115-45-2,דירה בבית קומות,5,קרקע,115.10,"2,330,000",36% ב 4.9 שנים
2121,16.07.2020,גלילי ישראל 19,3946-412-90,דירה בבית קומות,5,קומה ‎7‏,138,"3,000,000",NaN
2122,16.07.2020,חטיבה שבע 10,5436-25-3,קוטג' דו משפחתי,5,NaN,320,"4,440,000",NaN
2123,16.07.2020,נאות הגולן 9,5435-135-1,קוטג' דו משפחתי,8,מרתף קרקע + א' + ב',227.10,"3,840,000",NaN
2124,16.07.2020,NaN,3925-739-65,דירה בבית קומות,5,קומה ‎17‏,150.60,"3,910,000",NaN
2125,15.07.2020,"פיק""א 24",3939-122-1,קוטג' דו משפחתי,5,ראשונה,NaN,"6,400,000",NaN
2126,14.07.2020,עולי הגרדום 54,3926-444-5,דירת גג,6,שלישית,170,"2,950,000",NaN
2127,14.07.2020,קרצ'בסקי 6,3932-228-2,דירה בבית קומות,5,ראשונה,114.95,"1,550,000",NaN
2128,14.07.2020,הכורמים 9,5039-25-68,דירה בבית קומות,5,שישית,117,"2,000,000",NaN
2129,13.07.2020,מבצע משה 38,5748-5-51,דירה בבית קומות,5,ארבע עשרה,113.50,"4,100,000",28% ב 4.3 שנים
2130,21.03.2016,מבצע משה 38,5748-5-51,דירה בבית קומות,5,ארבע עשרה,113.50,"3,200,000",28% ב 4.3 שנים
2131,13.07.2020,NaN,3925-738-186,דירה בבית קומות,5,שתים עשרה,176,"2,813,700",NaN
2132,13.07.2020,הנוער הלאומי 18,3939-412-1,קוטג' דו משפחתי,6,NaN,171,"3,710,000",NaN
2133,12.07.2020,אלתר דוד הכהן 6,7375-64-2,קוטג' דו משפחתי,6,"מרתף, קרקע, ראשונה",247.40,"4,500,000",55% ב 5.9 שנים
2134,06.08.2014,אלתר דוד הכהן 6,7375-64-2,קוטג' דו משפחתי,6,"מרתף, קרקע, ראשונה",247.40,"2,900,000",55% ב 5.9 שנים
2135,10.07.2020,גבעתי 20,3930-424-34,דירה בבית קומות,5,חמישית,106.60,"1,430,000",NaN
2136,09.07.2020,הבוצרים 20,5039-49-45,דירה בבית קומות,6,"חמישית, שישית, שביעית",152.60,"2,800,000",NaN
2137,09.07.2020,החצב 17,4242-121-2,קוטג' דו משפחתי,5,NaN,186,"2,920,000",NaN
2138,08.07.2020,אורנבך אשר 3,7375-28-19,דירה בבית קומות,5,חמישית,126.70,"2,675,000",44% ב 7 שנים
2139,22.07.2013,אורנבך אשר 3,7375-28-19,דירה בבית קומות,5,חמישית,126.70,"1,857,000",44% ב 7 שנים
2140,08.07.2020, ,7375-143-3,קוטג' דו משפחתי,7,"מרתף, קרקע, ראשונה, שניה",220.50,"4,100,000",17% ב 2.5 שנים
2141,31.12.2017, ,7375-143-3,קוטג' דו משפחתי,7,"מרתף, קרקע, ראשונה, שניה",220.50,"3,500,000",17% ב 2.5 שנים
2142,08.07.2020,הבן הראשון 9,3926-1044-14,דירה בבית קומות,6,חמישית,131.46,"2,925,000",NaN
2143,08.07.2020, ,3928-576-5,דירה בבית קומות,5,NaN,142,"2,650,000",NaN
2144,08.07.2020,האבות 6,3930-697-14,דירה בבית קומות,5,שביעית,120,"2,775,000",NaN
2145,07.07.2020,אלירז שלמה 1,3930-131-448,דירה,5,NaN,139,"2,100,000",NaN
2146,07.07.2020,ברקת 31,4747-48-2,קוטג' דו משפחתי,6,מרתף+ קרקע + ראשונה,193.68,"3,400,000",NaN
2147,06.07.2020,החלמונית 30,5036-96-44,דירה בבית קומות,5,ראשונה,108,"2,060,000",93% ב 11.6 שנים
2148,20.08.2012,החלמונית 30,5036-96-44,דירה בבית קומות,5,ראשונה,108,"365,000",93% ב 11.6 שנים
2149,06.07.2020,בן אליעזר 31,3926-1090-7,דירה בבית קומות,5,שניה,108.39,"1,742,000",NaN
2150,06.07.2020,NaN,4247-601-5,דירה בבית קומות,5,ראשונה,130,"2,900,000",NaN
2151,06.07.2020,האבות 6,3930-697-2,דירה,5,NaN,120,"2,725,000",NaN
2152,05.07.2020,שבטי ישראל 16,4247-481-2,קוטג' דו משפחתי,7,"מרתף, קרקע, ראשונה",203.81,"2,760,000",112% ב 11.6 שנים
2153,17.11.2008,שבטי ישראל 16,4247-481-2,קוטג' דו משפחתי,7,"מרתף, קרקע, ראשונה",203.81,"1,300,000",112% ב 11.6 שנים
2154,05.07.2020,NaN,5435-162-1,קוטג' דו משפחתי,5,NaN,217,"3,600,000",NaN
2155,05.07.2020,שדות 12,5386-36-1,קוטג' דו משפחתי,7,"מרתף,קרקע,ראשנה,שניה",233,"4,480,000",NaN
2156,05.07.2020,NaN,4247-600-2,דירה בבית קומות,5,רביעית,125,"3,000,000",NaN
2157,02.07.2020,בן סרוק 8,5114-39-39,דירת גג,5.5,עשירית ואחת עשרה,159.90,"3,320,000",25% ב 4 שנים
2158,31.07.2016,בן סרוק 8,5114-39-39,דירת גג,5.5,עשירית ואחת עשרה,159.90,"2,650,000",25% ב 4 שנים
2159,02.07.2020,NaN,3936-215-8,דירה בבית קומות,5,שמינית,172,"2,380,000",NaN
2160,01.07.2020,בית יוסף 7,3930-294-8,דירה בבית קומות,5,רביעית,99.48,"1,750,000",NaN
2161,30.06.2020,אינשטיין 3,3945-454-1,דירה בבית קומות,5,"מרתף,קרקע,ראשונה",149.06,"3,600,000",NaN
2162,30.06.2020,NaN,3925-738-188,דירה בבית קומות,5,תשיעית,176,"2,811,000",NaN
2163,29.06.2020,בלקינד שמשון 26,3938-171-16,דירה,5,שביעית,116,"2,580,000",NaN
2164,29.06.2020,רוזנשטיין מרדכי 19,3929-978-3,דירה בבית קומות,5,ראשונה,150,"1,930,000",NaN
2165,28.06.2020,"כ""ץ סר ברנרד 7",5095-24-2,קוטג' דו משפחתי,6,"קרקע,ראשונה,שניה",195.20,"4,000,000",28% ב 4.6 שנים
2166,21.10.2015,"כ""ץ סר ברנרד 7",5095-24-2,קוטג' דו משפחתי,6,"קרקע,ראשונה,שניה",195.20,"3,125,000",28% ב 4.6 שנים
2167,14.05.2013,"כ""ץ סר ברנרד 7",5095-24-2,קוטג' דו משפחתי,6,"קרקע,ראשונה,שניה",195.20,"3,125,000",28% ב 4.6 שנים
2168,21.11.2010,"כ""ץ סר ברנרד 7",5095-24-2,קוטג' דו משפחתי,6,"קרקע,ראשונה,שניה",195.20,"3,125,000",28% ב 4.6 שנים
2169,16.10.2001,"כ""ץ סר ברנרד 7",5095-24-2,קוטג' דו משפחתי,6,"קרקע,ראשונה,שניה",195.20,"1,493,000",28% ב 4.6 שנים
2170,28.06.2020,שדה נחום 12,5387-64-35,דירה בבית קומות,5,רביעית,122.57,"2,500,000",66% ב 8.3 שנים
2171,26.02.2012,שדה נחום 12,5387-64-35,דירה בבית קומות,5,רביעית,122.57,"1,500,000",66% ב 8.3 שנים
2172,09.06.2005,שדה נחום 12,5387-64-35,דירה בבית קומות,5,רביעית,122.57,"961,000",66% ב 8.3 שנים
2173,28.06.2020,"זק""ס נלי 8",5097-46-1,קוטג' דו משפחתי,6,קרקע+ראשונה,204.80,"4,150,000",101% ב 12.4 שנים
2174,13.01.2008,"זק""ס נלי 8",5097-46-1,קוטג' דו משפחתי,6,קרקע+ראשונה,204.80,"2,057,000",101% ב 12.4 שנים
2175,28.06.2020,בוגלה יונה 1,4246-200-22,דירה בבית קומות,5,שלישית,110,"2,175,000",NaN
2176,28.06.2020,NaN,3925-747-56,דירה בבית קומות,5,אחת עשרה,128,"2,490,000",NaN
2177,28.06.2020, ,3927-362-50,דירה בבית קומות,7,"קומה ‎13‏, קומה ‎14‏",191.80,"4,115,000",NaN
2178,26.06.2020,NaN,3925-744-73,דירה בבית קומות,5,שלוש עשרה,131,"2,500,000",NaN
2179,25.06.2020,כפר חרוב 11,5435-33-2,דירה בבית קומות,6,מרתף ראשונה שניה וגג,219.28,"3,780,000",77% ב 12.1 שנים
2180,10.04.2008,כפר חרוב 11,5435-33-2,דירה בבית קומות,6,מרתף ראשונה שניה וגג,219.28,"2,130,000",77% ב 12.1 שנים
2181,25.06.2020,טביב 4,3938-244-3,קוטג' טורי,5,ראשונה,160,"2,800,000",NaN
2182,25.06.2020,ראובן ובת שבע 5,3939-296-5,דירה בבית קומות,5,שניה,99.47,"1,720,000",NaN
2183,24.06.2020,הדגן 24,5038-20-18,דירה בבית קומות,7,קרקע + ראשונה,147.10,"2,635,000",NaN
2184,23.06.2020,NaN,3925-738-190,דירה בבית קומות,5,שבע עשרה,296,"4,485,000",NaN
2185,23.06.2020,NaN,7375-154-33,דירה בבית קומות,5,שביעית,115,"2,941,000",NaN
2186,22.06.2020,"מיש""ר 8",3946-410-11,דירה בבית קומות,5.5,קומה ‎3‏,142.20,"3,015,000",58% ב 8.5 שנים
2187,26.12.2011,"מיש""ר 8",3946-410-11,דירה בבית קומות,5.5,קומה ‎3‏,142.20,"1,900,000",58% ב 8.5 שנים
2188,22.06.2020, ,3628-233-2,קוטג' דו משפחתי,8,"מרתף, קרקע, ראשונה",254.54,"5,590,000",NaN
2189,22.06.2020,NaN,3925-738-132,דירה,5,NaN,187,"4,485,000",NaN
2190,22.06.2020,הבוצרים 32,5039-49-25,דירה בבית קומות,5,רביעית,109.30,"2,150,000",NaN
2191,22.06.2020,הירקון 5,3923-302-13,דירה בבית קומות,6,חמישית ושישית,126.92,"2,800,000",NaN
2192,21.06.2020,חיל התותחנים 26,2717-23-13,דירה בבית קומות,5,שלישית,125,"2,530,000",-8% ב 1.4 שנים
2193,29.01.2019,חיל התותחנים 26,2717-23-13,דירה בבית קומות,5,שלישית,125,"2,750,000",-8% ב 1.4 שנים
2194,29.12.2009,חיל התותחנים 26,2717-23-13,דירה בבית קומות,5,שלישית,125,"1,300,000",-8% ב 1.4 שנים
2195,21.06.2020,NaN,3629-324-160,דירה בבית קומות,5,ראשונה,117,"1,788,000",NaN
2196,21.06.2020,NaN,3925-738-191,דירה בבית קומות,5,עשירית,176,"2,845,000",NaN
2197,21.06.2020,NaN,3925-738-191,דירה בבית קומות,5,עשירית,176,"2,845,000",NaN
2198,21.06.2020,הגליל 30,3923-45-3,קוטג' דו משפחתי,6,NaN,211,"3,450,000",NaN
2199,21.06.2020,ימית 11,5386-16-1,קוטג' דו משפחתי,7,מרתף+ קרקע + א' +ב',233,"3,780,000",NaN
2200,20.06.2020,NaN,3925-738-131,דירה,5,NaN,136,"2,845,000",NaN
2201,19.06.2020,הקוקיה 27,6287-312-27,דירה בבית קומות,5,שביעית,122.48,"2,535,000",42% ב 8.6 שנים
2202,16.10.2011,הקוקיה 27,6287-312-27,דירה בבית קומות,5,שביעית,122.48,"1,780,000",42% ב 8.6 שנים
2203,18.06.2020,דולב 1,4243-457-1,קוטג' דו משפחתי,6,קרקע וראשונה,137.85,"2,990,000",178% ב 19.2 שנים
2204,21.03.2001,דולב 1,4243-457-1,קוטג' דו משפחתי,6,קרקע וראשונה,137.85,"1,073,000",178% ב 19.2 שנים
2205,18.06.2020,הבשן 10,3926-327-4,דירה בבית קומות,5,שניה,127,"2,500,000",28% ב 7.4 שנים
2206,31.01.2013,הבשן 10,3926-327-4,דירה בבית קומות,5,שניה,127,"1,950,000",28% ב 7.4 שנים
2207,18.06.2020,NaN,3925-747-54,דירה בבית קומות,5,חמש עשרה,132,"2,510,000",NaN
2208,17.06.2020,גבעתי 18,3930-424-4,דירה בבית קומות,5,שניה,106.30,"1,550,000",21% ב 5.4 שנים
2209,01.01.2015,גבעתי 18,3930-424-4,דירה בבית קומות,5,שניה,106.30,"1,280,000",21% ב 5.4 שנים
2210,16.06.2020,השריג 25,5039-40-55,דירה בבית קומות,5,שביעית,118.50,"2,310,000",35% ב 5.5 שנים
2211,10.11.2014,השריג 25,5039-40-55,דירה בבית קומות,5,שביעית,118.50,"1,700,000",35% ב 5.5 שנים
2212,02.12.1998,השריג 25,5039-40-55,דירה בבית קומות,5,שביעית,118.50,"1,275,000",35% ב 5.5 שנים
2213,16.06.2020,גלילי ישראל 19,3946-412-105,דירה בבית קומות,5,עשירית,130,"3,300,000",8% ב 3 שנים
2214,22.05.2017,גלילי ישראל 19,3946-412-105,דירה בבית קומות,5,עשירית,130,"3,030,000",8% ב 3 שנים
2215,25.09.2016,גלילי ישראל 19,3946-412-105,דירה בבית קומות,5,עשירית,130,"2,895,000",8% ב 3 שנים
2216,16.06.2020,גלילי ישראל 25,3946-413-25,דירה בבית קומות,5,שניה,122,"2,650,000",NaN
2217,16.06.2020,NaN,4246-285-123,דירה בבית קומות,5,שישית,122,"2,280,000",NaN
2218,16.06.2020,אבן גבירול 12,5115-41-2,דירת גן,5,קרקע,115.10,"3,180,000",NaN
2219,15.06.2020,גמלא 13,5436-53-2,קוטג' דו משפחתי,6,מרתף קרקע + א' + ב',192,"3,875,000",124% ב 18 שנים
2220,29.05.2002,גמלא 13,5436-53-2,קוטג' דו משפחתי,6,מרתף קרקע + א' + ב',192,"1,724,000",124% ב 18 שנים
2221,15.06.2020,גרינשפן הרשל 11,6287-288-4,דירה בבית קומות,5,ראשונה,123,"2,175,000",134% ב 13.5 שנים
2222,20.12.2006,גרינשפן הרשל 11,6287-288-4,דירה בבית קומות,5,ראשונה,123,"927,000",134% ב 13.5 שנים
2223,15.06.2020,נחמיה 81,4246-45-1,קוטג' דו משפחתי,5,ראשונה,258,"3,360,000",NaN
2224,14.06.2020,שער הגולן 19,5389-31-2,דירה בבית קומות,5,מרתף + קרקע,147.84,"2,492,000",NaN
2225,14.06.2020,שדמות דבורה 14,5388-27-11,קוטג' דו משפחתי,6,ראשונה ושניה,167.20,"3,070,000",NaN
2226,11.06.2020,NaN,3925-738-193,דירה בבית קומות,5,שתים עשרה,166,"2,850,000",NaN
2227,10.06.2020,טרכטנברג 18,3928-831-66,דירה בבית קומות,5,חמישית,105,"1,457,000",31% ב 11.1 שנים
2228,28.04.2009,טרכטנברג 18,3928-831-66,דירה בבית קומות,5,חמישית,105,"1,110,000",31% ב 11.1 שנים
2229,10.06.2020,שניאור זלמן 29,7281-21-4,דירה בבית קומות,5,ראשונה,106,"1,580,000",40% ב 4.8 שנים
2230,02.08.2015,שניאור זלמן 29,7281-21-4,דירה בבית קומות,5,ראשונה,106,"1,125,000",40% ב 4.8 שנים
2231,10.06.2020,NaN,5436-83-1,קוטג' דו משפחתי,6,ראשונה,263,"5,200,000",NaN
2232,10.06.2020,האחים סמילצ'נסקי 14,3926-397-6,דירה בבית קומות,5,שלישית,122.16,"2,120,000",NaN
2233,09.06.2020,השריג 19,5039-40-4,דירת גן,5,ראשונה + שניה,131.20,"2,590,000",NaN
2234,09.06.2020,NaN,3927-358-4,דירה בבית קומות,5,ראשונה,125,"2,925,000",NaN
2235,08.06.2020,המשוררת רחל 19,5117-18-2,קוטג' דו משפחתי,6,קרקע וראשונה,156,"3,725,000",NaN
2236,08.06.2020,הדגן 22,5038-20-32,דירה בבית קומות,5,רביעית + חמישית,124.97,"2,080,000",NaN
2237,07.06.2020,ראובן ובת שבע 5,3939-296-18,דירה בבית קומות,5,חמישית,99.82,"1,820,000",143% ב 18 שנים
2238,02.05.2002,ראובן ובת שבע 5,3939-296-18,דירה בבית קומות,5,חמישית,99.82,"747,000",143% ב 18 שנים
2239,03.06.2020,NaN,7375-154-32,דירה בבית קומות,5,שמינית,136,"3,405,000",NaN
2240,02.06.2020,בובר מרטין 90,5119-63-5,קוטג' דו משפחתי,5,קרקע ראשונה וגג,157.14,"3,740,000",0% ב 1.8 שנים
2241,22.08.2018,בובר מרטין 90,5119-63-5,קוטג' דו משפחתי,5,קרקע ראשונה וגג,157.14,"3,730,000",0% ב 1.8 שנים
2242,01.06.2020,"שז""ר זלמן 35",5037-29-22,דירה בבית קומות,5,קרקע,94,"1,910,000",29% ב 10.1 שנים
2243,12.04.2010,"שז""ר זלמן 35",5037-29-22,דירה בבית קומות,5,קרקע,94,"1,480,000",29% ב 10.1 שנים
2244,01.06.2020,גלילי ישראל 19,3946-412-130,דירת גג,5,NaN,130,"4,000,000",28% ב 3 שנים
2245,12.06.2017,גלילי ישראל 19,3946-412-130,דירת גג,5,NaN,130,"3,120,000",28% ב 3 שנים
2246,01.06.2020,עמנואלה בן יעקב 7,4247-603-6,דירה בבית קומות,5,שלישית,121,"2,600,000",NaN
2247,27.05.2020,השקד 6,3926-108-6,דירה בבית קומות,5,שלישית,120,"2,070,000",NaN
2248,27.05.2020,הנמל 61,6824-82-1,דירה בבית קומות,7,שניה,168,"3,400,000",NaN
2249,27.05.2020,NaN,3925-738-194,דירה בבית קומות,5,שניה,136,"2,600,000",NaN
2250,27.05.2020,דוידזון 1,3939-290-44,דירה בבית קומות,7,שישית,164,"2,420,000",NaN
2251,26.05.2020,קרלן פרץ 15,3925-509-1,קוטג' דו משפחתי,5,ראשונה + שניה,137.30,"2,850,000",NaN
2252,26.05.2020,הברקן 13,6823-66-1,קוטג' דו משפחתי,5,NaN,160,"3,185,000",NaN
2253,26.05.2020,NaN,7375-154-31,דירה בבית קומות,5,חמישית,115,"2,901,000",NaN
2254,25.05.2020,שיבת ציון 25,3937-247-21,דירה בבית קומות,5,שישית,117.64,"2,260,000",128% ב 18.1 שנים
2255,07.03.2002,שיבת ציון 25,3937-247-21,דירה בבית קומות,5,שישית,117.64,"990,000",128% ב 18.1 שנים
