,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
1995,03.08.2004,התוף 7,5183-42-199,דירה בבית קומות,2,שישית,44,"606,000",NaN
1996,29.07.2004,נורדאו 16,3935-121-2,דירה בבית קומות,2,קרקע,53.50,"407,000",NaN
1997,28.07.2004,הרב זינגר 4,3935-125-22,דירה בבית קומות,2,שלישית,56,"434,000",NaN
1998,24.07.2004,תורה ועבודה 7,7281-44-26,דירה בבית קומות,2,רביעית,39.50,"278,000",-6% ב 5.5 שנים
1999,27.12.1998,תורה ועבודה 7,7281-44-26,דירה בבית קומות,2,רביעית,39.50,"296,000",-6% ב 5.5 שנים
2000,22.07.2004,תדהר דוד 7,7281-23-18,דירה בבית קומות,2,שניה,36,"282,000",-35% ב 5.5 שנים
2001,18.01.1999,תדהר דוד 7,7281-23-18,דירה בבית קומות,2,שניה,36,"437,000",-35% ב 5.5 שנים
2002,18.07.2004,אלרואי 20,3929-795-10,דירה בבית קומות,2,שלישית,36,"298,000",NaN
2003,14.07.2004,אש שלום 4,7282-49-4,דירה בבית קומות,2,שניה,35,"314,000",NaN
2004,08.07.2004,טיומקין 13,3925-291-8,דירה בבית קומות,2,שניה,50.25,"506,000",NaN
2005,04.07.2004,הרצל 84,3934-47-9,דירה בבית קומות,2,שניה,52.97,"360,000",NaN
2006,03.06.2004,עין הקורא 28,3928-626-13,דירה בבית קומות,2,שלישית,52.12,"476,000",0% ב 5.9 שנים
2007,02.07.1998,עין הקורא 28,3928-626-13,דירה בבית קומות,2,שלישית,52.12,"477,000",0% ב 5.9 שנים
2008,03.06.2004,אריאב חיים 7,7281-149-12,דירה בבית קומות,2,ראשונה,35.20,"277,000",NaN
2009,02.06.2004, ,3934-117-12,דירה בבית קומות,2,שלישית,66.41,"445,000",NaN
2010,01.06.2004,"ניל""י 1",3928-231-5,דירה בבית קומות,2,ראשונה,45.70,"368,000",NaN
2011,20.05.2004,הרצל 44,3928-296-13,דירה בבית קומות,2,קרקע,28.86,"326,000",NaN
2012,13.05.2004,שמריהו לוין 3,3928-344-1,דירה בבית קומות,2,ראשונה,55.36,"481,000",19% ב 3.5 שנים
2013,29.11.2000,שמריהו לוין 3,3928-344-1,דירה בבית קומות,2,ראשונה,55.36,"404,000",19% ב 3.5 שנים
2014,13.05.2004,שניאור זלמן 42,7281-38-12,דירה בבית קומות,2,שלישית,40,"305,000",NaN
2015,12.05.2004,קרית ספר 21,3945-616-11,דירה בבית קומות,2,שניה,56.01,"536,000",NaN
2016,09.05.2004,ז'בוטינסקי 8,3925-196-3,דירה בבית קומות,2,ראשונה,53.80,"441,000",4% ב 5.8 שנים
2017,05.07.1998,ז'בוטינסקי 8,3925-196-3,דירה בבית קומות,2,ראשונה,53.80,"422,000",4% ב 5.8 שנים
2018,05.05.2004,יהודה לייב 10,3932-135-11,דירה בבית קומות,2,שניה,54.62,"406,000",NaN
2019,11.05.2000,יהודה לייב 10,3932-135-11,דירה בבית קומות,2,שניה,54.62,"1,275,000",NaN
2020,04.05.2004,האחים סמילצ'נסקי 28,3926-562-5,דירה בבית קומות,2,ראשונה,46.03,"513,000",NaN
2021,22.04.2004,הלל נפתלי 14,3934-161-10,דירה בבית קומות,2,רביעית,44.76,"381,000",NaN
2022,22.04.2004,עולי הגרדום 28,3926-457-2,דירה בבית קומות,2,ראשונה,67.12,"484,000",NaN
2023,15.04.2004,הסחלב 6,5036-87-114,דירה בבית קומות,2,חמישית,33,"509,000",NaN
2024,31.03.2004,"אז""ר 3",3934-102-6,דירה בבית קומות,2,ראשונה,47,"561,000",NaN
2025,29.03.2004,הזית 7,3926-95-5,דירה בבית קומות,2,ראשונה,46.05,"443,000",NaN
2026,28.03.2004,וולפסון 16,3926-313-6,דירה בבית קומות,2,ראשונה,65.75,"556,000",9% ב 3.7 שנים
2027,15.06.2000,וולפסון 16,3926-313-6,דירה בבית קומות,2,ראשונה,65.75,"507,000",9% ב 3.7 שנים
2028,26.03.2004,קאפח 1,5114-42-12,דירה בבית קומות,2,שלישית,50,"583,000",NaN
2029,24.03.2004,תדהר דוד 13,7281-108-19,דירה בבית קומות,2,שניה,36,"349,000",NaN
2030,19.03.2004,הלל נפתלי 14,3934-161-11,דירה בבית קומות,2,רביעית,57.52,"502,000",NaN
2031,14.03.2004,תדהר דוד 13,7281-108-8,דירה בבית קומות,2,ראשונה,36,"279,000",NaN
2032,19.02.2004,קפלנסקי 36,3926-650-10,דירה בבית קומות,2,שלישית,55.40,"461,000",NaN
2033,26.01.2004,תל חי 17,3928-610-3,NaN,2,ראשונה,48.50,"534,000",NaN
2034,25.01.2004,שמעוני 8,3945-578-1,דירה בבית קומות,2,קרקע,46,"710,000",NaN
2035,18.01.2004,עין הקורא 28,3928-626-4,NaN,2,ראשונה,53.87,"448,000",NaN
2036,15.01.2004,תדהר דוד 25,7281-27-22,דירה בבית קומות,2,שלישית,36,"273,000",5% ב 2.6 שנים
2037,17.05.2001,תדהר דוד 25,7281-27-22,דירה בבית קומות,2,שלישית,36,"258,000",5% ב 2.6 שנים
2038,15.01.2004,NaN,5183-8-3,דירה בבית קומות,2,NaN,45,"573,000",NaN
2039,06.01.2004,הרב נריה 9,5116-28-0,NaN,2,שלישית,42,"590,000",6% ב 0.5 שנים
2040,27.07.2003,הרב נריה 9,5116-28-0,NaN,2,שלישית,42,"554,000",6% ב 0.5 שנים
2041,24.12.2003,"האר""י 10",3925-407-2,NaN,2,קרקע,33,"436,000",NaN
2042,22.12.2003,וקסלר משה 1,3935-64-9,NaN,2,שלישית,61.67,"418,000",NaN
2043,16.12.2003,התוף 7,5183-42-0,NaN,2,שניה,42,"607,000",NaN
2044,26.11.2003,התוף 7,5183-42-0,NaN,2,שניה,42,"621,000",NaN
2045,08.09.2003,התוף 7,5183-42-0,NaN,2,שניה,42,"611,000",NaN
2046,11.06.2003,התוף 7,5183-42-0,NaN,2,שניה,42,"576,000",NaN
2047,10.06.2003,התוף 7,5183-42-0,NaN,2,שניה,42,"587,000",NaN
2048,26.05.2003,התוף 7,5183-42-0,NaN,2,שניה,42,"574,000",NaN
2049,23.03.2003,התוף 7,5183-42-0,NaN,2,שניה,42,"520,000",NaN
2050,16.12.2003,מונטיפיורי 8,3928-350-5,NaN,2,שניה,56.42,"493,000",NaN
2051,15.12.2003,החייל האלמוני 4,3925-202-7,NaN,2,שניה,48.36,"519,000",5% ב 5.5 שנים
2052,30.06.1998,החייל האלמוני 4,3925-202-7,NaN,2,שניה,48.36,"491,000",5% ב 5.5 שנים
2053,15.12.2003,דרור 24,3929-409-3,NaN,2,ראשונה,55,"417,000",NaN
2054,03.12.2003,הצפורן 6,5036-37-10,NaN,2,שניה,44,"358,000",NaN
2055,30.11.2003, ,3928-577-15,NaN,2,שלישית,53,"465,000",NaN
2056,23.11.2003,שניאור זלמן 18,7281-66-9,NaN,2,שניה,64.80,"394,000",NaN
2057,20.11.2003,בארי 22,6093-349-1,NaN,2,ראשונה,28,"850,000",NaN
2058,18.11.2003,האחים זיגר 4,3928-598-5,NaN,2,ראשונה,50.64,"487,000",NaN
2059,30.10.2003, ,3923-231-1,NaN,2,ראשונה,56,"913,920",NaN
2060,28.10.2003,NaN,3935-89-27,NaN,2,שלישית,61,"848,000",NaN
2061,19.10.2003,אבשלום 1,3928-556-17,NaN,2,שלישית,52.54,"372,000",NaN
2062,19.10.2003,תדהר דוד 25,7281-27-19,NaN,2,שלישית,36,"398,000",NaN
2063,01.10.2003,החלמונית 29,5036-87-281,NaN,2,ראשונה,33,"523,000",NaN
2064,21.09.2003,הרב נורוק 2,7282-17-6,NaN,2,ראשונה,36,"340,000",NaN
2065,16.09.2003,"האר""י 12",3925-408-4,NaN,2,ראשונה,33,"510,000",NaN
2066,12.09.2003,הורוביץ 36,3926-778-14,NaN,2,ראשונה,44.55,"396,000",NaN
2067,10.09.2003,החצב 8,4242-46-1,NaN,2,NaN,53,"893,000",NaN
2068,19.08.2003,בצלאל 7,3935-84-2,NaN,2,ראשונה,41.05,"394,000",-18% ב 4.1 שנים
2069,22.06.1999,בצלאל 7,3935-84-2,NaN,2,ראשונה,41.05,"486,000",-18% ב 4.1 שנים
2070,19.08.2003,נורדאו 16,3935-121-6,דירה בבית קומות,2,ראשונה,45,"417,000",NaN
2071,13.08.2003,ביאליק 9,3934-7-27,NaN,2,חצר,40,"386,000",NaN
2072,11.08.2003,הצפורן 6,5036-37-7,NaN,2,ראשונה,44,"421,000",NaN
2073,08.08.2003,הצאלים 6,4242-583-1,NaN,2,NaN,50,"576,000",NaN
2074,04.08.2003,החלמונית 27,5036-87-109,NaN,2,שביעית,50,"484,000",NaN
2075,24.07.2003,עולי הגרדום 26,3926-458-7,NaN,2,שלישית,61.82,"570,000",15% ב 4.6 שנים
2076,02.11.1998,עולי הגרדום 26,3926-458-7,NaN,2,שלישית,61.82,"494,000",15% ב 4.6 שנים
2077,20.07.2003,ז'בוטינסקי 2,3925-435-20,NaN,2,רביעית,50.30,"437,000",7% ב 5.5 שנים
2078,05.01.1998,ז'בוטינסקי 2,3925-435-20,NaN,2,רביעית,50.30,"408,000",7% ב 5.5 שנים
2079,17.07.2003,אלרואי 20,3929-795-2,NaN,2,ראשונה,36,"444,000",20% ב 5 שנים
2080,25.06.1998,אלרואי 20,3929-795-2,NaN,2,ראשונה,36,"367,000",20% ב 5 שנים
2081,16.07.2003,"יל""ג 4",3928-318-2,NaN,2,ראשונה,46.31,"495,000",NaN
2082,13.07.2003,התוף 7,5183-42-40,NaN,2,שישית,42.90,"562,000",NaN
2083,08.07.2003,הסחלב 6,5036-87-284,NaN,2,שביעית,33,"548,000",NaN
2084,08.07.2003,הלל נפתלי 7,3934-140-8,NaN,2,שניה,63.96,"522,000",NaN
2085,04.07.2003,לוין אשר 5,3933-206-47,NaN,2,שלישית,62.43,"536,000",NaN
2086,03.07.2003,שבטי ישראל 4,4247-487-1,NaN,2,ראשונה,50,"729,000",NaN
2087,01.07.2003,סוקולוב 21,3925-304-4,NaN,2,ראשונה,52.01,"452,000",NaN
2088,28.06.2003,האחים סולימן 2,3930-332-6,דירה בבית קומות,2,שניה,47,"350,000",NaN
2089,25.06.2003,השניים 9,6093-291-18,דירה בבית קומות,2,שלישית,40.50,"348,000",NaN
2090,09.06.2003,החייל האלמוני 9,3925-437-2,NaN,2,קרקע,49.97,"365,000",NaN
2091,30.05.2003,האלון 20,4242-545-3,NaN,2,קרקע,61.20,"686,000",NaN
2092,30.05.2003,שוחט מניה 9,3926-706-8,דירה בבית קומות,2,שלישית,42.35,"445,000",NaN
2093,26.05.2003,ביאליק 9,3934-7-4,NaN,2,קרקע,45.61,"416,000",NaN
2094,22.05.2003,הורוביץ 23,3926-612-12,NaN,2,שלישית,60.97,"650,000",NaN
2095,28.04.2003,אריאב חיים 15,7281-149-3,NaN,2,ראשונה,35.20,"411,000",NaN
2096,24.04.2003,מיכה יוסף 3,3945-619-1,NaN,2,ראשונה,58.66,"561,000",NaN
2097,18.04.2003,ז'בוטינסקי 5,3926-830-9,NaN,2,שניה,44.22,"320,000",NaN
2098,15.04.2003,האורן 13,4242-576-1,NaN,2,NaN,57,"663,000",NaN
2099,13.04.2003,ויצברד 9,3933-358-13,NaN,2,רביעית,42.37,"380,000",NaN
2100,13.04.2003,אנילביץ 27,7282-69-9,NaN,2,שניה,35,"450,000",NaN
2101,13.04.2003,אריאב חיים 4,7281-13-9,NaN,2,שלישית,36.20,"335,000",NaN
2102,11.04.2003,עולי הגרדום 22,3926-460-2,NaN,2,ראשונה,67.08,"324,000",NaN
2103,02.04.2003,דרור 4,3933-165-9,NaN,2,שניה,50.07,"439,000",NaN
2104,30.03.2003,הנביאים 8,4242-279-1,NaN,2,NaN,50,"635,000",NaN
2105,27.03.2003, ,3929-308-9,NaN,2,ראשונה,63,"526,000",NaN
2106,25.03.2003,רוטשילד 104,3945-259-6,NaN,2,שניה,50.61,"385,000",NaN
2107,20.03.2003,"תרמ""ב 1",3933-185-18,NaN,2,חמישית,50,"507,000",NaN
2108,19.03.2003,התוף 7,5183-42-13,NaN,2,שניה,44,"601,000",NaN
2109,16.03.2003,אש שלום 16,7282-59-4,NaN,2,שניה,35,"315,000",NaN
2110,16.03.2003,שניאור זלמן 44,7281-37-10,NaN,2,שלישית,40,"330,000",NaN
2111,13.03.2003,הרב נריה 9,5116-28-149,דירה בבית קומות,2,רביעית,50,"604,600",NaN
2112,06.03.2003,קפלנסקי 4,3926-716-7,NaN,2,שניה,59.70,"563,000",NaN
2113,04.03.2003,נחמיה 48,4247-165-1,NaN,2,NaN,50,"1,009,000",NaN
2114,23.02.2003,אנילביץ 17,7282-53-3,NaN,2,ראשונה,35,"359,000",NaN
2115,16.02.2003,דרור 47,3929-6-2,NaN,2,ראשונה,50.50,"422,000",-14% ב 2.3 שנים
2116,29.10.2000,דרור 47,3929-6-2,NaN,2,ראשונה,50.50,"496,000",-14% ב 2.3 שנים
2117,13.02.2003,שפינוזה 17,3928-444-1,NaN,2,קרקע,48.77,"528,000",NaN
2118,02.02.2003,תדהר דוד 13,7281-108-5,NaN,2,ראשונה,36,"300,000",NaN
2119,02.02.2003,נתן שלמה 20,7282-298-5,NaN,2,קרקע,68,"491,000",NaN
2120,31.01.2003,שמריהו לוין 3,3928-344-3,NaN,2,שניה,55.36,"481,000",NaN
2121,30.01.2003,לוין אשר 5,3933-206-23,NaN,2,שלישית,54.41,"458,000",NaN
2122,22.01.2003,פרישמן 4,3928-320-4,NaN,2,שניה,46.37,"475,000",NaN
2123,22.01.2003,התוף 7,5183-42-75,NaN,2,עשירית,44,"690,000",NaN
2124,07.01.2003,הרצל 93,3925-674-58,דירה בבית קומות,2,שישית,40.80,"650,000",NaN
2125,31.12.2002,שבטי ישראל 12,4247-483-0,NaN,2,NaN,50,"876,345",NaN
2126,27.12.2002,טיומקין 13,3925-291-9,NaN,2,שניה,50.25,"471,000",NaN
2127,26.12.2002,הרימון 14,3926-628-1,NaN,2,ראשונה,62.20,"500,000",NaN
2128,20.12.2002,התוף 7,5183-42-43,NaN,2,שישית,44,"637,000",NaN
2129,12.12.2002,הרקפת 124,4243-220-2,NaN,2,קרקע,30.90,"548,000",NaN
2130,11.12.2002,הברון הירש 18,3928-501-17,NaN,2,שלישית,59,"578,000",NaN
2131,01.12.2002,לוז 22,6092-49-1,NaN,2,קרקע,31.70,"789,000",NaN
2132,28.11.2002,"תרמ""ב 1",3933-185-17,NaN,2,שישית,50,"606,000",NaN
2133,27.11.2002,טשרניחובסקי 7,3945-215-8,NaN,2,שלישית,60.20,"486,000",NaN
2134,27.11.2002,דרור 36,3929-412-14,NaN,2,שניה,60,"498,000",NaN
2135,25.11.2002,"תרמ""ב 1",3933-185-16,NaN,2,ראשונה,60,"617,000",NaN
2136,24.11.2002,אש שלום 24,7282-64-2,NaN,2,ראשונה,35,"374,000",-13% ב 0.7 שנים
2137,14.02.2002,אש שלום 24,7282-64-2,NaN,2,ראשונה,35,"431,000",-13% ב 0.7 שנים
2138,24.11.2002,הרב ברוק 8,3930-446-35,NaN,2,ראשונה,60,"299,000",NaN
2139,21.11.2002,רוטשילד 73,3926-90-12,NaN,2,שלישית,43.86,"425,000",NaN
2140,17.11.2002,תדהר דוד 4,7281-26-9,NaN,2,ראשונה,35.20,"466,000",NaN
2141,11.11.2002,התוף 7,5183-42-2,NaN,2,ראשונה,42.90,"562,000",NaN
2142,05.11.2002,גורדון 30,3945-535-8,NaN,2,ראשונה,48.88,"511,000",NaN
2143,05.11.2002,ויצמן 5,3928-493-3,NaN,2,ראשונה,45.18,"492,000",NaN
2144,29.10.2002,הרב נריה 9,5116-28-27,NaN,2,רביעית,41.36,"578,000",NaN
2145,28.10.2002,השדה 6,3926-146-9,NaN,2,ראשונה,46,"464,000",NaN
2146,28.10.2002,כצנלסון 42,3945-341-2,NaN,2,ראשונה,59.02,"1,038,000",NaN
2147,20.10.2002,תדהר דוד 25,7281-27-11,NaN,2,שניה,36,"442,000",NaN
2148,15.10.2002,גורדון 6,3945-502-12,NaN,2,שלישית,61.05,"651,000",NaN
2149,09.10.2002,רמז 16,3923-220-5,NaN,2,רביעית,58,"479,000",NaN
2150,30.09.2002,ויניק 32,3926-663-3,NaN,2,ראשונה,54,"534,000",0% ב 3.3 שנים
2151,12.05.1999,ויניק 32,3926-663-3,NaN,2,ראשונה,54,"529,000",0% ב 3.3 שנים
2152,05.09.2002,דרובין יואל 15,3926-889-12,NaN,2,שניה,57.88,"498,000",4% ב 0.4 שנים
2153,14.04.2002,דרובין יואל 15,3926-889-12,NaN,2,שניה,57.88,"475,000",4% ב 0.4 שנים
2154,05.09.2002,הסחלב 6,5036-87-289,NaN,2,שלוש עשרה,50,"498,000",NaN
2155,05.09.2002,ביאליק 11,3934-245-13,NaN,2,שלישית,59,"474,000",NaN
2156,04.09.2002,קפלנסקי 4,3926-716-15,NaN,2,רביעית,58,"438,000",NaN
2157,02.09.2002,"תרמ""ב 1",3933-185-14,דירה בבית קומות,2,שמינית,65,"748,000",NaN
2158,26.08.2002,רמז 9,3926-137-0,NaN,2,ראשונה,55,"537,000",NaN
2159,22.08.2002,הרב מינץ 4,7281-18-14,NaN,2,רביעית,36.20,"289,000",NaN
2160,22.08.2002,ההדרים 7,3926-147-1,NaN,2,ראשונה,63.21,"559,000",NaN
2161,08.08.2002,נורדאו 16,3935-121-8,NaN,2,שניה,53.50,"536,000",NaN
2162,07.08.2002,הרב נריה 9,5116-28-144,דירה בבית קומות,2,שישית,41.36,"590,250",NaN
2163,02.08.2002,עין הקורא 4,3933-231-18,NaN,2,שלישית,60.73,"483,000",NaN
2164,12.07.2002,אריאב חיים 15,7281-149-40,NaN,2,רביעית,35.20,"301,000",NaN
2165,05.07.2002,לילינבלום 10,3945-213-2,NaN,2,ראשונה,50.21,"507,000",NaN
2166,02.07.2002,תדהר דוד 25,7281-27-7,NaN,2,ראשונה,36,"290,000",NaN
2167,25.06.2002,NaN,6093-188-1,NaN,2,NaN,50,"1,032,000",NaN
2168,24.06.2002,זדל 5,3935-149-41,NaN,2,שישית,50,"610,000",NaN
2169,19.06.2002,דרור 47,3929-6-17,NaN,2,רביעית,50.50,"421,000",NaN
2170,13.06.2002,אנילביץ 27,7282-69-4,NaN,2,ראשונה,35,"369,000",24% ב 1.4 שנים
2171,16.01.2001,אנילביץ 27,7282-69-4,NaN,2,ראשונה,35,"296,000",24% ב 1.4 שנים
2172,13.06.2002,שפירא צבי הרמן 5,3928-186-10,NaN,2,שלישית,62.84,"595,000",NaN
2173,12.06.2002, ,3928-576-17,NaN,2,שלישית,52,"570,000",NaN
2174,29.05.2002,נהריים 11,3930-473-14,NaN,2,שניה,50,"322,000",NaN
2175,28.05.2002,הזית 7,3926-95-3,NaN,2,קרקע,47.95,"583,000",NaN
2176,26.05.2002,אלרואי 19,3929-793-12,NaN,2,שלישית,36,"186,000",NaN
2177,24.05.2002,החלמונית 29,5036-87-292,NaN,2,חמישית,40,"590,000",NaN
2178,23.05.2002,שפינוזה 25,3928-602-16,NaN,2,רביעית,51,"520,000",NaN
2179,20.05.2002,רוקח 7,3936-222-24,NaN,2,שלישית,44.10,"584,000",43% ב 4.1 שנים
2180,20.03.1998,רוקח 7,3936-222-24,NaN,2,שלישית,44.10,"406,000",43% ב 4.1 שנים
2181,15.05.2002,שינקין 5,3928-246-2,NaN,2,קרקע,23.95,"332,000",NaN
2182,08.05.2002,האחים סולימן 2,3930-332-12,NaN,2,רביעית,47,"397,000",NaN
2183,03.05.2002,דובנוב 7,3945-558-4,NaN,2,ראשונה,40.33,"676,000",NaN
2184,30.04.2002,גרינבוים 12,3934-33-11,NaN,2,ראשונה,54.33,"391,000",NaN
2185,29.04.2002,מרגולין 16,3929-407-17,NaN,2,שלישית,53.70,"470,000",NaN
2186,28.04.2002,אנילביץ 2,7282-20-18,NaN,2,שלישית,28.20,"292,000",NaN
2187,25.04.2002,"תרמ""ב 1",3933-185-10,NaN,2,שניה,55,"654,000",NaN
2188,22.04.2002,מבצע קדש 14,3945-536-2,NaN,2,קרקע,47.30,"538,000",NaN
2189,07.03.2002,מבצע קדש 14,3945-536-2,NaN,2,קרקע,47.30,"459,000",NaN
2190,11.04.2002,"תרמ""ב 1",3933-185-9,NaN,2,שישית,65,"624,000",NaN
2191,05.04.2002,אריאב חיים 15,7281-149-39,NaN,2,רביעית,35.20,"331,000",NaN
2192,14.03.2002, ,4242-312-1,NaN,2,ראשונה,50,"877,000",NaN
2193,07.03.2002,הרצל 116,3925-438-28,NaN,2,שלישית,42.18,"368,000",NaN
2194,05.03.2002, ,3928-576-18,NaN,2,רביעית,52,"436,000",NaN
2195,04.03.2002,"תרמ""ב 1",3933-185-7,NaN,2,ראשונה,65,"622,000",NaN
2196,03.03.2002,הרב נריה 9,5116-28-137,דירה בבית קומות,2,שישית,41.36,"593,725",NaN
2197,24.02.2002,בצלאל 9,3935-83-10,NaN,2,רביעית,54.24,"352,000",NaN
2198,19.02.2002,הסחלב 6,5036-87-293,NaN,2,שלישית,34,"480,000",NaN
2199,15.02.2002,מוהליבר 32,3933-36-4,NaN,2,ראשונה,52.10,"454,000",NaN
2200,10.02.2002,צלליכין 6,3926-479-3,NaN,2,ראשונה,58.27,"592,000",NaN
2201,03.02.2002,שבטי ישראל 30,4247-76-1,NaN,2,קרקע,30.16,"734,000",NaN
2202,03.02.2002,"אז""ר 5",3934-103-3,NaN,2,ראשונה,63.75,"1,390,000",NaN
2203,30.01.2002,יהודה לייב 10,3932-135-12,NaN,2,שלישית,59.39,"886,000",NaN
2204,30.01.2002,רמז 7,3926-135-3,NaN,2,ראשונה,52.93,"524,000",NaN
2205,30.01.2002,סנש חנה 3,7281-55-39,NaN,2,רביעית,35.20,"270,000",NaN
2206,30.01.2002,"תרמ""ב 1",3933-185-6,NaN,2,שישית,65,"605,000",NaN
2207,27.01.2002,הברון הירש 5,3928-341-2,NaN,2,ראשונה,54.10,"376,000",-19% ב 2 שנים
2208,26.01.2000,הברון הירש 5,3928-341-2,NaN,2,ראשונה,54.10,"469,000",-19% ב 2 שנים
2209,27.01.2002,הרב נריה 9,5116-28-150,דירה בבית קומות,2,NaN,50,"573,750",NaN
2210,20.01.2002,הבשן 8,3926-326-3,NaN,2,שניה,34.75,"519,000",NaN
2211,18.01.2002,הרב נריה 9,5116-28-109,דירה בבית קומות,2,שניה,41.36,"1,080,000",NaN
2212,17.01.2002,תל חי 15,3928-609-15,NaN,2,רביעית,48.50,"453,000",NaN
2213,09.01.2002,הרב נריה 9,5116-28-152,דירה בבית קומות,2,NaN,50,"559,860",NaN
2214,02.01.2002,טיומקין 6,3925-275-3,NaN,2,ראשונה,54.55,"505,000",NaN
2215,02.01.2002,דניאל הנביא 6,4247-116-1,NaN,2,ראשונה,25.11,"727,000",NaN
2216,02.01.2002,מבצע קדש 10,3945-538-1,NaN,2,ראשונה,54,"554,625",NaN
2217,02.01.2002,הרב נריה 9,5116-28-153,דירה בבית קומות,2,חמישית,50,"559,860",NaN
2218,01.01.2002,אנילביץ 29,7282-68-4,דירה בבית קומות,2,ראשונה,35,"311,000",NaN
2219,26.12.2001,הרב נריה 9,5116-28-143,דירה בבית קומות,2,שישית,41.36,"585,225",NaN
2220,25.12.2001,קרון אהרון 27,3925-226-15,NaN,2,רביעית,59.94,"433,000",NaN
2221,24.12.2001,עולי הגרדום 35,3926-489-8,NaN,2,שניה,55,"541,000",NaN
2222,23.12.2001,הרב נריה 9,5116-28-154,דירה בבית קומות,2,NaN,50,"566,280",NaN
2223,21.12.2001,יהודה לייב 7,3933-199-10,NaN,2,שלישית,56.45,"458,000",NaN
2224,18.12.2001,וולפסון 42,3926-862-11,NaN,2,שניה,58.70,"550,000",7% ב 3.2 שנים
2225,27.09.1998,וולפסון 42,3926-862-11,NaN,2,שניה,58.70,"512,000",7% ב 3.2 שנים
2226,17.12.2001,החפץ חיים 6,3933-129-9,NaN,2,שניה,54.12,"423,000",NaN
2227,17.12.2001,הרב זינגר 8,3935-126-8,NaN,2,ראשונה,48,"427,000",NaN
2228,13.12.2001,הרב נריה 9,5116-28-155,דירה בבית קומות,2,NaN,50,"553,000",NaN
2229,12.12.2001,השירה העברית 6,5114-43-4,NaN,2,ראשונה,50.68,"557,000",NaN
2230,11.12.2001,החייל האלמוני 6,3925-201-14,NaN,2,שלישית,59.81,"464,000",2% ב 3.5 שנים
2231,04.06.1998,החייל האלמוני 6,3925-201-14,NaN,2,שלישית,59.81,"452,000",2% ב 3.5 שנים
2232,11.12.2001,רוטנברג 13,3934-162-2,NaN,2,ראשונה,59.82,"540,000",NaN
2233,11.12.2001,מונטיפיורי 2,3928-356-12,NaN,2,שלישית,42.02,"337,000",NaN
2234,10.12.2001,טרומפלדור 3,3928-866-6,NaN,2,רביעית,55.96,"586,000",NaN
2235,03.12.2001,"תרמ""ב 1",3933-185-30,NaN,2,רביעית,50,"572,000",NaN
2236,28.11.2001,גרינבוים 20,3934-181-6,NaN,2,ראשונה,47.88,"452,000",NaN
2237,28.11.2001,דרור 14,3933-211-8,NaN,2,ראשונה,56.90,"452,182",272% ב 0.3 שנים
2238,26.11.2001,הרב נריה 9,5116-28-156,דירה בבית קומות,2,ראשונה,50,"982,000",NaN
2239,16.11.2001,דרור 24,3929-409-15,NaN,2,רביעית,58,"444,000",NaN
2240,16.11.2001,מורדי הגטאות 45,4242-469-22,NaN,2,רביעית,40.30,"283,000",NaN
2241,15.11.2001,הרב נריה 9,5116-28-157,דירה בבית קומות,2,NaN,55,"1,079,000",NaN
2242,14.11.2001,גורדון 6,3945-502-13,NaN,2,שלישית,46.16,"427,000",NaN
2243,14.11.2001,החייל האלמוני 8,3925-436-18,NaN,2,רביעית,47.10,"380,000",NaN
2244,08.11.2001,הרב צאלח משה 1,6093-193-1,NaN,2,NaN,70,"675,000",NaN
2245,29.10.2001,השירה העברית 6,5114-43-3,NaN,2,ראשונה,50.68,"528,000",NaN
2246,28.10.2001,הרב נריה 9,5116-28-141,דירה בבית קומות,2,שישית,41.36,"543,000",NaN
2247,22.10.2001,הרב נריה 9,5116-28-158,דירה בבית קומות,2,חמישית,55,"549,000",NaN
2248,22.10.2001,ארלוזורוב 49,3927-159-0,NaN,2,ראשונה,50,"772,000",NaN
2249,21.10.2001,אנילביץ 11,7282-50-1,NaN,2,ראשונה,34.80,"366,000",NaN
2250,10.10.2001,אלירז שלמה 1,3930-131-889,NaN,2,ראשונה,42,"272,000",NaN
2251,10.10.2001,לוז 17,6093-241-2,NaN,2,קרקע,31.70,"822,000",NaN
2252,24.09.2001,שניאור זלמן 44,7281-37-16,NaN,2,רביעית,40,"301,000",NaN
2253,24.09.2001,"תרמ""ב 1",3933-185-4,NaN,2,שלישית,60,"575,000",NaN
2254,12.09.2001,התוף 7,5183-42-39,דירה בבית קומות,2,חמישית,44,"559,000",NaN
2255,11.09.2001,השירה העברית 6,5114-43-28,NaN,2,שביעית,50.68,"564,000",NaN
2256,09.09.2001,הרב זינגר 4,3935-125-6,NaN,2,קרקע,48.50,"432,000",NaN
2257,06.09.2001,הסחלב 6,5036-87-298,NaN,2,שלוש עשרה,50,"498,000",NaN
2258,06.09.2001,חנקין 17,3925-224-8,NaN,2,שניה,58.84,"530,000",NaN
2259,05.09.2001,"תרמ""ב 1",3933-185-3,NaN,2,שלישית,60,"579,000",NaN
2260,02.09.2001,מונטיפיורי 10,3928-348-3,NaN,2,שניה,47.80,"438,000",NaN
2261,30.08.2001,התוף 7,5183-42-34,NaN,2,חמישית,44,"517,000",NaN
2262,29.08.2001,נהריים 5,3930-471-0,NaN,2,ראשונה,52,"421,000",NaN
